date,subcategory,year,month,sumOfLeads
2019-05-22,Houses,2019,5,81391.85277768
2019-05-22,Jobs,2019,5,37480.716445026
2019-05-22,Land,2019,5,12222.607382624
2019-05-22,Mobile Phones & Gadgets,2019,5,118964.712466068
2019-05-22,Moms & Kids,2019,5,4103.830761264
2019-05-22,Motorcycle Accessories & Parts,2019,5,12957.671448384
2019-05-22,Motorcycles,2019,5,54038.812754232
2019-05-22,Music Instruments,2019,5,1704.79628688
2019-05-22,Music/Movies/Books/Magazines,2019,5,443.900362864
2019-05-22,Other Accessories & Parts,2019,5,692.28120619
2019-05-22,Others,2019,5,1620.89573625
2019-05-22,Pets,2019,5,14987.12878026
2019-05-22,Professional/Business Equipment,2019,5,3002.611894816
2019-05-22,Rooms,2019,5,38140.59005274
2019-05-22,Services,2019,5,5736.36496602
2019-05-22,Shoes,2019,5,5204.720829816
2019-05-22,Sports & Outdoors,2019,5,6014.68561276
2019-05-22,TV/Audio/Video,2019,5,11423.41261072
2019-05-22,Textbooks,2019,5,116.307692288
2019-05-22,Tickets & Vouchers,2019,5,302.737489528
2019-05-22,Tours and Holidays,2019,5,693.980735292
2019-05-22,Watches & Fashion Accessories,2019,5,6740.023286304
2019-05-22,Wedding,2019,5,289.329536188
2019-05-23,Accessories for Phones & Gadgets,2019,5,3293.458717282
2019-05-23,Accommodation & Homestays,2019,5,3530.658195848
2019-05-23,Apartments,2019,5,89693.67068217
2019-05-23,Bags & Wallets,2019,5,4907.672849232
2019-05-23,Bed & Bath,2019,5,1165.764867368
2019-05-23,Business for Sale,2019,5,2295.535520838
2019-05-23,Cameras & Photography,2019,5,5755.961774656
2019-05-23,Car Accessories & Parts,2019,5,55299.562750138
2019-05-23,Cars,2019,5,154851.62013288
2019-05-23,Clothes,2019,5,9083.04497432
2019-05-23,Commercial Properties,2019,5,8264.83916916
2019-05-23,Commercial Vehicle & Boats,2019,5,6008.345506504
2019-05-23,Computers & Accessories,2019,5,13775.357787984
2019-05-23,Food,2019,5,2162.808901136
2019-05-23,Furniture & Decoration,2019,5,13432.610805456
2019-05-23,Games & Consoles,2019,5,10589.577025716
2019-05-23,Garden Items,2019,5,1564.3943448
2019-05-23,Health & Beauty,2019,5,2102.197764472
2019-05-23,Hobby & Collectibles,2019,5,10402.560745104
2019-05-23,Home Appliances & Kitchen,2019,5,17827.787405376
2019-05-23,Houses,2019,5,81417.91127427
2019-05-23,Jobs,2019,5,44597.680247988
2019-05-23,Land,2019,5,11520.759432736
2019-05-23,Mobile Phones & Gadgets,2019,5,120461.33106896
2019-05-23,Moms & Kids,2019,5,4696.848858858
2019-05-23,Motorcycle Accessories & Parts,2019,5,12072.088526976
2019-05-23,Motorcycles,2019,5,52859.30754456
2019-05-23,Music Instruments,2019,5,1809.54012654
2019-05-23,Music/Movies/Books/Magazines,2019,5,368.723688508
2019-05-23,Other Accessories & Parts,2019,5,639.892358154
2019-05-23,Others,2019,5,1894.20836625
2019-05-23,Pets,2019,5,15806.937534052
2019-05-23,Professional/Business Equipment,2019,5,2810.23349452
2019-05-23,Rooms,2019,5,39310.941822978
2019-05-23,Services,2019,5,6754.35685945
2019-05-23,Shoes,2019,5,6792.289603808
2019-05-23,Sports & Outdoors,2019,5,6344.406330086
2019-05-23,TV/Audio/Video,2019,5,11101.1219728
2019-05-23,Textbooks,2019,5,225.346153808
2019-05-23,Tickets & Vouchers,2019,5,313.81325134
2019-05-23,Tours and Holidays,2019,5,1059.626499048
2019-05-23,Watches & Fashion Accessories,2019,5,7254.278309772
2019-05-23,Wedding,2019,5,266.784377524
2019-05-24,Accessories for Phones & Gadgets,2019,5,2696.49812589
2019-05-24,Accommodation & Homestays,2019,5,3212.822371276
2019-05-24,Apartments,2019,5,75711.68618137
2019-05-24,Bags & Wallets,2019,5,3411.790584376
2019-05-24,Bed & Bath,2019,5,1334.444671328
2019-05-24,Business for Sale,2019,5,1868.116386942
2019-05-24,Cameras & Photography,2019,5,6192.074094464
2019-05-24,Car Accessories & Parts,2019,5,53454.645063138
2019-05-24,Cars,2019,5,146889.555958728
2019-05-24,Clothes,2019,5,6622.97514096
2019-05-24,Commercial Properties,2019,5,7304.34109392
2019-05-24,Commercial Vehicle & Boats,2019,5,5753.692042162
2019-05-24,Computers & Accessories,2019,5,12076.676462448
2019-05-24,Food,2019,5,2211.453391992
2019-05-24,Furniture & Decoration,2019,5,12954.0313152
2019-05-24,Games & Consoles,2019,5,9943.024720248
2019-05-24,Garden Items,2019,5,1240.34123052
2019-05-24,Health & Beauty,2019,5,2384.245765072
2019-05-24,Hobby & Collectibles,2019,5,9995.695261416
2019-05-24,Home Appliances & Kitchen,2019,5,17649.80616672
2019-05-24,Houses,2019,5,75372.34006539
2019-05-24,Jobs,2019,5,37601.965699284
2019-05-24,Land,2019,5,10135.72970184
2019-05-24,Mobile Phones & Gadgets,2019,5,125463.476863956
2019-05-24,Moms & Kids,2019,5,3317.990828256
2019-05-24,Motorcycle Accessories & Parts,2019,5,13165.172049216
2019-05-24,Motorcycles,2019,5,51388.566480648
2019-05-24,Music Instruments,2019,5,1939.56696198
2019-05-24,Music/Movies/Books/Magazines,2019,5,483.27862086
2019-05-24,Other Accessories & Parts,2019,5,785.83272054
2019-05-24,Others,2019,5,1552.56757875
2019-05-24,Pets,2019,5,14229.537655104
2019-05-24,Professional/Business Equipment,2019,5,2436.793070416
2019-05-24,Rooms,2019,5,35716.56049626
2019-05-24,Services,2019,5,6460.18429709
2019-05-24,Shoes,2019,5,5823.541140792
2019-05-24,Sports & Outdoors,2019,5,5598.00558537
2019-05-24,TV/Audio/Video,2019,5,10470.864725312
2019-05-24,Textbooks,2019,5,21.807692304
2019-05-24,Tickets & Vouchers,2019,5,284.277886508
2019-05-24,Tours and Holidays,2019,5,749.946923622
2019-05-24,Watches & Fashion Accessories,2019,5,6947.91361494
2019-05-24,Wedding,2019,5,184.118795756
2019-05-25,Accessories for Phones & Gadgets,2019,5,3232.405929526
2019-05-25,Accommodation & Homestays,2019,5,3488.535375724
2019-05-25,Apartments,2019,5,63849.79606955
2019-05-25,Bags & Wallets,2019,5,4174.469473108
2019-05-25,Bed & Bath,2019,5,1203.249268248
2019-05-25,Business for Sale,2019,5,2100.24919242
2019-05-25,Cameras & Photography,2019,5,6314.618052096
2019-05-25,Car Accessories & Parts,2019,5,53967.532180124
2019-05-25,Cars,2019,5,145611.914105592
2019-05-25,Clothes,2019,5,7225.74876016
2019-05-25,Commercial Properties,2019,5,5311.21267692
2019-05-25,Commercial Vehicle & Boats,2019,5,4583.762358156
2019-05-25,Computers & Accessories,2019,5,13830.036371424
2019-05-25,Food,2019,5,1998.166009008
2019-05-25,Furniture & Decoration,2019,5,14037.132266832
2019-05-25,Games & Consoles,2019,5,13815.032877288
2019-05-25,Garden Items,2019,5,1333.45994152
2019-05-25,Health & Beauty,2019,5,2282.708484856
2019-05-25,Hobby & Collectibles,2019,5,9475.20067868
2019-05-25,Home Appliances & Kitchen,2019,5,17946.44156448
2019-05-25,Houses,2019,5,64174.63181643
2019-05-25,Jobs,2019,5,24951.626838366
2019-05-25,Land,2019,5,8858.963750448
2019-05-25,Mobile Phones & Gadgets,2019,5,133235.647799268
2019-05-25,Moms & Kids,2019,5,4132.935943968
2019-05-25,Motorcycle Accessories & Parts,2019,5,11897.936236992
2019-05-25,Motorcycles,2019,5,48993.151579524
2019-05-25,Music Instruments,2019,5,1780.64527422
2019-05-25,Music/Movies/Books/Magazines,2019,5,522.656878856
2019-05-25,Other Accessories & Parts,2019,5,493.951995768
2019-05-25,Others,2019,5,1480.4434125
2019-05-25,Pets,2019,5,16008.229861992
2019-05-25,Professional/Business Equipment,2019,5,2561.273211784
2019-05-25,Rooms,2019,5,34371.98160165
2019-05-25,Services,2019,5,5991.83061228
2019-05-25,Shoes,2019,5,6291.339828256
2019-05-25,Sports & Outdoors,2019,5,5525.53949365
2019-05-25,TV/Audio/Video,2019,5,10868.35651208
2019-05-25,Textbooks,2019,5,39.980769224
2019-05-25,Tickets & Vouchers,2019,5,310.121330736
2019-05-25,Tours and Holidays,2019,5,488.771378082
2019-05-25,Watches & Fashion Accessories,2019,5,7360.047073464
2019-05-25,Wedding,2019,5,251.754271748
2019-05-26,Accessories for Phones & Gadgets,2019,5,2625.269873508
2019-05-26,Accommodation & Homestays,2019,5,3890.616840544
2019-05-26,Apartments,2019,5,64510.90077149
2019-05-26,Bags & Wallets,2019,5,2958.604578028
2019-05-26,Bed & Bath,2019,5,1259.475869568
2019-05-26,Business for Sale,2019,5,1779.684841998
2019-05-26,Cameras & Photography,2019,5,6354.264626624
2019-05-26,Car Accessories & Parts,2019,5,49595.077261934
2019-05-26,Cars,2019,5,143427.788926488
2019-05-26,Clothes,2019,5,5677.37402584
2019-05-26,Commercial Properties,2019,5,4927.77273384
2019-05-26,Commercial Vehicle & Boats,2019,5,4712.934405286
2019-05-26,Computers & Accessories,2019,5,13538.417259744
2019-05-26,Food,2019,5,1885.909491648
2019-05-26,Furniture & Decoration,2019,5,13522.569356256
2019-05-26,Games & Consoles,2019,5,10958.513652
2019-05-26,Garden Items,2019,5,1139.77302264
2019-05-26,Health & Beauty,2019,5,1989.378564232
2019-05-26,Hobby & Collectibles,2019,5,10189.96436624
2019-05-26,Home Appliances & Kitchen,2019,5,17924.193909648
2019-05-26,Houses,2019,5,68336.54598609
2019-05-26,Jobs,2019,5,24198.411774036
2019-05-26,Land,2019,5,9896.802740176
2019-05-26,Mobile Phones & Gadgets,2019,5,132602.603744744
2019-05-26,Moms & Kids,2019,5,3805.502638548
2019-05-26,Motorcycle Accessories & Parts,2019,5,12020.213376768
2019-05-26,Motorcycles,2019,5,48927.62351232
2019-05-26,Music Instruments,2019,5,1823.9875527
2019-05-26,Music/Movies/Books/Magazines,2019,5,300.706697424
2019-05-26,Other Accessories & Parts,2019,5,710.99150906
2019-05-26,Others,2019,5,1598.11968375
2019-05-26,Pets,2019,5,15543.427577476
2019-05-26,Professional/Business Equipment,2019,5,1920.011877464
2019-05-26,Rooms,2019,5,35860.487251176
2019-05-26,Services,2019,5,5484.77001137
2019-05-26,Shoes,2019,5,5112.634474016
2019-05-26,Sports & Outdoors,2019,5,5311.764523076
2019-05-26,TV/Audio/Video,2019,5,12110.965971616
2019-05-26,Textbooks,2019,5,79.961538448
2019-05-26,Tickets & Vouchers,2019,5,450.414313688
2019-05-26,Tours and Holidays,2019,5,712.636131402
2019-05-26,Watches & Fashion Accessories,2019,5,7086.507167364
2019-05-26,Wedding,2019,5,217.936533752
2019-05-27,Accessories for Phones & Gadgets,2019,5,3093.341246304
2019-05-27,Accommodation & Homestays,2019,5,4583.728698948
2019-05-27,Apartments,2019,5,86369.14991092
2019-05-27,Bags & Wallets,2019,5,3990.247519308
2019-05-27,Bed & Bath,2019,5,1192.003947984
2019-05-27,Business for Sale,2019,5,2048.664124536
2019-05-27,Cameras & Photography,2019,5,6091.15554112
2019-05-27,Car Accessories & Parts,2019,5,56410.203197712
2019-05-27,Cars,2019,5,148841.707058352
2019-05-27,Clothes,2019,5,5775.32473896
2019-05-27,Commercial Properties,2019,5,7718.15251764
2019-05-27,Commercial Vehicle & Boats,2019,5,5812.74212085
2019-05-27,Computers & Accessories,2019,5,12576.0741912
2019-05-27,Food,2019,5,2765.252210968
2019-05-27,Furniture & Decoration,2019,5,15105.839850336
2019-05-27,Games & Consoles,2019,5,11758.485148596
2019-05-27,Garden Items,2019,5,1594.19233232
2019-05-27,Health & Beauty,2019,5,1876.559363992
2019-05-27,Hobby & Collectibles,2019,5,9893.062526792
2019-05-27,Home Appliances & Kitchen,2019,5,19303.548509232
2019-05-27,Houses,2019,5,80714.33186634
2019-05-27,Jobs,2019,5,39321.500577852
2019-05-27,Land,2019,5,11255.69983464
2019-05-27,Mobile Phones & Gadgets,2019,5,131259.672137748
2019-05-27,Moms & Kids,2019,5,4580.428128042
2019-05-27,Motorcycle Accessories & Parts,2019,5,12661.242018624
2019-05-27,Motorcycles,2019,5,51079.128385518
2019-05-27,Music Instruments,2019,5,1889.00097042
2019-05-27,Music/Movies/Books/Magazines,2019,5,404.522104868
2019-05-27,Other Accessories & Parts,2019,5,561.3090861
2019-05-27,Others,2019,5,1810.69617375
2019-05-27,Pets,2019,5,15360.434552076
2019-05-27,Professional/Business Equipment,2019,5,2908.308757416
2019-05-27,Rooms,2019,5,38882.949104412
2019-05-27,Services,2019,5,7114.33117918
2019-05-27,Shoes,2019,5,5705.670605368
2019-05-27,Sports & Outdoors,2019,5,5540.032711994
2019-05-27,TV/Audio/Video,2019,5,11634.692028912
2019-05-27,Textbooks,2019,5,69.057692296
2019-05-27,Tickets & Vouchers,2019,5,380.267822212
2019-05-27,Tours and Holidays,2019,5,850.686062616
2019-05-27,Watches & Fashion Accessories,2019,5,7560.643004604
2019-05-27,Wedding,2019,5,259.269324636
2019-05-28,Accessories for Phones & Gadgets,2019,5,3106.908532472
2019-05-28,Accommodation & Homestays,2019,5,3385.142999056
2019-05-28,Apartments,2019,5,80244.4327872
2019-05-28,Bags & Wallets,2019,5,4097.096252512
2019-05-28,Bed & Bath,2019,5,1143.27422684
2019-05-28,Business for Sale,2019,5,1820.215966764
2019-05-28,Cameras & Photography,2019,5,6170.448690176
2019-05-28,Car Accessories & Parts,2019,5,50727.856721752
2019-05-28,Cars,2019,5,133356.545045064
2019-05-28,Clothes,2019,5,7007.2433232
2019-05-28,Commercial Properties,2019,5,7410.64127616
2019-05-28,Commercial Vehicle & Boats,2019,5,5045.091097906
2019-05-28,Computers & Accessories,2019,5,13418.124376176
2019-05-28,Food,2019,5,2058.0361516
2019-05-28,Furniture & Decoration,2019,5,13975.960452288
2019-05-28,Games & Consoles,2019,5,11659.858525728
2019-05-28,Garden Items,2019,5,1631.43981672
2019-05-28,Health & Beauty,2019,5,2199.97440468
2019-05-28,Hobby & Collectibles,2019,5,10252.277097976
2019-05-28,Home Appliances & Kitchen,2019,5,16581.918734784
2019-05-28,Houses,2019,5,69319.32357177
2019-05-28,Jobs,2019,5,30698.10664623
2019-05-28,Land,2019,5,8773.0993736
2019-05-28,Mobile Phones & Gadgets,2019,5,123981.495117816
2019-05-28,Moms & Kids,2019,5,4362.139257762
2019-05-28,Motorcycle Accessories & Parts,2019,5,11853.471822528
2019-05-28,Motorcycles,2019,5,46069.87169259
2019-05-28,Music Instruments,2019,5,1679.5132911
2019-05-28,Music/Movies/Books/Magazines,2019,5,458.219729408
2019-05-28,Other Accessories & Parts,2019,5,628.666176432
2019-05-28,Others,2019,5,1803.10415625
2019-05-28,Pets,2019,5,14763.877289272
2019-05-28,Professional/Business Equipment,2019,5,2598.994466744
2019-05-28,Rooms,2019,5,33849.300228534
2019-05-28,Services,2019,5,5999.5719955
2019-05-28,Shoes,2019,5,7046.447945816
2019-05-28,Sports & Outdoors,2019,5,5688.58820002
2019-05-28,TV/Audio/Video,2019,5,11394.764554016
2019-05-28,Textbooks,2019,5,98.134615368
2019-05-28,Tickets & Vouchers,2019,5,686.697232344
2019-05-28,Tours and Holidays,2019,5,686.518576848
2019-05-28,Watches & Fashion Accessories,2019,5,7837.830109452
2019-05-28,Wedding,2019,5,251.754271748
2019-05-29,Accessories for Phones & Gadgets,2019,5,2964.452027708
2019-05-29,Accommodation & Homestays,2019,5,3515.340806712
2019-05-29,Apartments,2019,5,71186.53848016
2019-05-29,Bags & Wallets,2019,5,3128.088775524
2019-05-29,Bed & Bath,2019,5,1158.267987192
2019-05-29,Business for Sale,2019,5,2177.626794246
2019-05-29,Cameras & Photography,2019,5,6538.080563072
2019-05-29,Car Accessories & Parts,2019,5,47307.379330054
2019-05-29,Cars,2019,5,131190.26402592
2019-05-29,Clothes,2019,5,5402.35856208
2019-05-29,Commercial Properties,2019,5,6579.22199364
2019-05-29,Commercial Vehicle & Boats,2019,5,4827.343932744
2019-05-29,Computers & Accessories,2019,5,12907.790930736
2019-05-29,Food,2019,5,1803.588045584
2019-05-29,Furniture & Decoration,2019,5,13184.325205248
2019-05-29,Games & Consoles,2019,5,11155.766897736
2019-05-29,Garden Items,2019,5,1448.92714316
2019-05-29,Health & Beauty,2019,5,2053.309444368
2019-05-29,Hobby & Collectibles,2019,5,9731.78251524
2019-05-29,Home Appliances & Kitchen,2019,5,15933.028802184
2019-05-29,Houses,2019,5,65332.3735935
2019-05-29,Jobs,2019,5,29345.993750262
2019-05-29,Land,2019,5,8317.644852928
2019-05-29,Mobile Phones & Gadgets,2019,5,126561.241120356
2019-05-29,Moms & Kids,2019,5,3307.076384742
2019-05-29,Motorcycle Accessories & Parts,2019,5,11694.141004032
2019-05-29,Motorcycles,2019,5,45727.669563858
2019-05-29,Music Instruments,2019,5,1697.5725738
2019-05-29,Music/Movies/Books/Magazines,2019,5,383.043055052
2019-05-29,Other Accessories & Parts,2019,5,853.189810872
2019-05-29,Others,2019,5,1617.0997275
2019-05-29,Pets,2019,5,13340.19155166
2019-05-29,Professional/Business Equipment,2019,5,2568.817462776
2019-05-29,Rooms,2019,5,31769.937374616
2019-05-29,Services,2019,5,6932.40867351
2019-05-29,Shoes,2019,5,5097.900657088
2019-05-29,Sports & Outdoors,2019,5,5492.929752376
2019-05-29,TV/Audio/Video,2019,5,12701.832141136
2019-05-29,Textbooks,2019,5,50.884615376
2019-05-29,Tickets & Vouchers,2019,5,395.035504628
2019-05-29,Tours and Holidays,2019,5,615.62807163
2019-05-29,Watches & Fashion Accessories,2019,5,7013.563192404
2019-05-29,Wedding,2019,5,210.421480864
2019-05-30,Accessories for Phones & Gadgets,2019,5,3595.33083452
2019-05-30,Accommodation & Homestays,2019,5,4001.66791178
2019-05-30,Apartments,2019,5,64731.26900547
2019-05-30,Bags & Wallets,2019,5,3212.830874272
2019-05-30,Bed & Bath,2019,5,1038.317904376
2019-05-30,Business for Sale,2019,5,1532.813445696
2019-05-30,Cameras & Photography,2019,5,6646.207584512
2019-05-30,Car Accessories & Parts,2019,5,46045.455632146
2019-05-30,Cars,2019,5,119427.393780288
2019-05-30,Clothes,2019,5,5715.04737704
2019-05-30,Commercial Properties,2019,5,5926.23515988
2019-05-30,Commercial Vehicle & Boats,2019,5,4624.359287254
2019-05-30,Computers & Accessories,2019,5,12379.231290816
2019-05-30,Food,2019,5,1855.974420352
2019-05-30,Furniture & Decoration,2019,5,13209.513599472
2019-05-30,Games & Consoles,2019,5,12116.463261228
2019-05-30,Garden Items,2019,5,1400.50541344
2019-05-30,Health & Beauty,2019,5,2000.660484256
2019-05-30,Hobby & Collectibles,2019,5,9101.324288264
2019-05-30,Home Appliances & Kitchen,2019,5,15895.949377464
2019-05-30,Houses,2019,5,58627.89468513
2019-05-30,Jobs,2019,5,26189.838919728
2019-05-30,Land,2019,5,7869.656799808
2019-05-30,Mobile Phones & Gadgets,2019,5,129759.394320668
2019-05-30,Moms & Kids,2019,5,3649.062281514
2019-05-30,Motorcycle Accessories & Parts,2019,5,11127.219719616
2019-05-30,Motorcycles,2019,5,44384.344186176
2019-05-30,Music Instruments,2019,5,1437.51890292
2019-05-30,Music/Movies/Books/Magazines,2019,5,272.067964336
2019-05-30,Other Accessories & Parts,2019,5,755.896235948
2019-05-30,Others,2019,5,1453.87135125
2019-05-30,Pets,2019,5,12692.396241744
2019-05-30,Professional/Business Equipment,2019,5,3029.016773288
2019-05-30,Rooms,2019,5,29561.79795051
2019-05-30,Services,2019,5,6568.56366217
2019-05-30,Shoes,2019,5,4759.022867744
2019-05-30,Sports & Outdoors,2019,5,4663.193002182
2019-05-30,TV/Audio/Video,2019,5,11824.485404576
2019-05-30,Textbooks,2019,5,58.153846144
2019-05-30,Tickets & Vouchers,2019,5,339.656695568
2019-05-30,Tours and Holidays,2019,5,626.821309296
2019-05-30,Watches & Fashion Accessories,2019,5,6820.26165876
2019-05-30,Wedding,2019,5,270.541903968
2019-05-31,Accessories for Phones & Gadgets,2019,5,3069.59849551
2019-05-31,Accommodation & Homestays,2019,5,3986.350522644
2019-05-31,Apartments,2019,5,59472.82700843
2019-05-31,Bags & Wallets,2019,5,3677.070197848
2019-05-31,Bed & Bath,2019,5,937.110022
2019-05-31,Business for Sale,2019,5,1514.390207166
2019-05-31,Cameras & Photography,2019,5,6588.539839744
2019-05-31,Car Accessories & Parts,2019,5,43920.110456722
2019-05-31,Cars,2019,5,108949.303051776
2019-05-31,Clothes,2019,5,5455.10125376
2019-05-31,Commercial Properties,2019,5,6203.37492072
2019-05-31,Commercial Vehicle & Boats,2019,5,3779.205036032
2019-05-31,Computers & Accessories,2019,5,11883.47880096
2019-05-31,Food,2019,5,1725.008483432
2019-05-31,Furniture & Decoration,2019,5,12281.141355216
2019-05-31,Games & Consoles,2019,5,11605.065957468
2019-05-31,Garden Items,2019,5,1143.49777108
2019-05-31,Health & Beauty,2019,5,1805.10720384
2019-05-31,Hobby & Collectibles,2019,5,9068.335194992
2019-05-31,Home Appliances & Kitchen,2019,5,14835.477830472
2019-05-31,Houses,2019,5,51986.70069705
2019-05-31,Jobs,2019,5,22093.083813738
2019-05-31,Land,2019,5,6984.880394896
2019-05-31,Mobile Phones & Gadgets,2019,5,136250.84029018
2019-05-31,Moms & Kids,2019,5,3543.555994212
2019-05-31,Motorcycle Accessories & Parts,2019,5,10463.958870528
2019-05-31,Motorcycles,2019,5,37041.56021115
