date,vertical,reply_type,year,month,sumOfLeads
2019-08-25,Property,chat,2019,8,30631.86339902
2019-08-25,Property,email,2019,8,2144.49637656
2019-08-25,Property,sms,2019,8,18157.20862002
2019-08-25,Services,call,2019,8,13221.90183803
2019-08-25,Services,call/sms,2019,8,3.829347284
2019-08-25,Services,chat,2019,8,1364.610493032
2019-08-25,Services,email,2019,8,76.103509774
2019-08-25,Services,sms,2019,8,967.413066702
2019-08-26,Auto,call,2019,8,233262.825854908
2019-08-26,Auto,call/sms,2019,8,3.568831992
2019-08-26,Auto,chat,2019,8,45927.721215432
2019-08-26,Auto,email,2019,8,1730.972085894
2019-08-26,Auto,sms,2019,8,21418.03657917
2019-08-26,Generalist,call,2019,8,179219.477154228
2019-08-26,Generalist,call/sms,2019,8,3.659214188
2019-08-26,Generalist,chat,2019,8,90106.151084926
2019-08-26,Generalist,email,2019,8,2017.867750994
2019-08-26,Generalist,sms,2019,8,22954.602708738
2019-08-26,Jobs,call,2019,8,62138.405697312
2019-08-26,Jobs,chat,2019,8,51.439077564
2019-08-26,Jobs,email,2019,8,15347.216213202
2019-08-26,Jobs,sms,2019,8,3203.919688272
2019-08-26,Property,call,2019,8,247819.733837926
2019-08-26,Property,call/sms,2019,8,22.64309398
2019-08-26,Property,chat,2019,8,35737.55423728
2019-08-26,Property,email,2019,8,3330.723040702
2019-08-26,Property,sms,2019,8,18470.120810828
2019-08-26,Services,call,2019,8,15047.045439438
2019-08-26,Services,chat,2019,8,1785.792592108
2019-08-26,Services,email,2019,8,76.32393638
2019-08-26,Services,sms,2019,8,783.51628075
2019-08-27,Auto,call,2019,8,236931.344455524
2019-08-27,Auto,call/sms,2019,8,7.379670748
2019-08-27,Auto,chat,2019,8,43339.022364862
2019-08-27,Auto,email,2019,8,1721.150298628
2019-08-27,Auto,sms,2019,8,20232.01464492
2019-08-27,Generalist,call,2019,8,173604.074087754
2019-08-27,Generalist,call/sms,2019,8,7.400242798
2019-08-27,Generalist,chat,2019,8,89710.439701672
2019-08-27,Generalist,email,2019,8,2207.281934404
2019-08-27,Generalist,sms,2019,8,23876.350049966
2019-08-27,Jobs,call,2019,8,49223.523008922
2019-08-27,Jobs,chat,2019,8,91.85549565
2019-08-27,Jobs,email,2019,8,15560.32096311
2019-08-27,Jobs,sms,2019,8,3130.435291752
2019-08-27,Property,call,2019,8,292774.6815947
2019-08-27,Property,call/sms,2019,8,34.04145091
2019-08-27,Property,chat,2019,8,35123.55652112
2019-08-27,Property,email,2019,8,4058.043906032
2019-08-27,Property,sms,2019,8,19791.41672182
2019-08-27,Services,call,2019,8,17441.786906012
2019-08-27,Services,chat,2019,8,1854.746224018
2019-08-27,Services,email,2019,8,83.574598474
2019-08-27,Services,sms,2019,8,1040.518008086
2019-08-28,Auto,call,2019,8,222017.443024774
2019-08-28,Auto,call/sms,2019,8,10.949297284
2019-08-28,Auto,chat,2019,8,43846.511460862
2019-08-28,Auto,email,2019,8,1758.390210408
2019-08-28,Auto,sms,2019,8,19920.275006206
2019-08-28,Generalist,call,2019,8,177761.62851591
2019-08-28,Generalist,chat,2019,8,93113.911264792
2019-08-28,Generalist,email,2019,8,1998.80028846
2019-08-28,Generalist,sms,2019,8,24854.71541412
2019-08-28,Jobs,call,2019,8,44667.490424682
2019-08-28,Jobs,chat,2019,8,47.764857738
2019-08-28,Jobs,email,2019,8,14465.403454962
2019-08-28,Jobs,sms,2019,8,3101.041533144
2019-08-28,Property,call,2019,8,253493.379948782
2019-08-28,Property,call/sms,2019,8,22.500065506
2019-08-28,Property,chat,2019,8,35228.822907116
2019-08-28,Property,email,2019,8,3388.973707024
2019-08-28,Property,sms,2019,8,18475.676655506
2019-08-28,Services,call,2019,8,17845.114650418
2019-08-28,Services,chat,2019,8,1486.172319404
2019-08-28,Services,email,2019,8,68.359632936
2019-08-28,Services,sms,2019,8,1268.917239148
2019-08-29,Auto,call,2019,8,203187.088993936
2019-08-29,Auto,chat,2019,8,38226.816761624
2019-08-29,Auto,email,2019,8,1487.456761444
2019-08-29,Auto,sms,2019,8,18352.82590309
2019-08-29,Generalist,call,2019,8,166976.400110576
2019-08-29,Generalist,call/sms,2019,8,3.659214188
2019-08-29,Generalist,chat,2019,8,89800.231451092
2019-08-29,Generalist,email,2019,8,2407.133359118
2019-08-29,Generalist,sms,2019,8,23492.873775162
2019-08-29,Jobs,call,2019,8,38693.208987606
2019-08-29,Jobs,chat,2019,8,36.74219826
2019-08-29,Jobs,email,2019,8,12334.355955882
2019-08-29,Jobs,sms,2019,8,2818.126606542
2019-08-29,Property,call,2019,8,215551.833952596
2019-08-29,Property,call/sms,2019,8,11.24473705
2019-08-29,Property,chat,2019,8,30570.45646612
2019-08-29,Property,email,2019,8,3666.509737614
2019-08-29,Property,sms,2019,8,16739.549310258
2019-08-29,Services,call,2019,8,16786.628161386
2019-08-29,Services,chat,2019,8,1816.920803308
2019-08-29,Services,email,2019,8,45.838319936
2019-08-29,Services,sms,2019,8,1047.607041744
2019-08-30,Auto,call,2019,8,192285.400685642
2019-08-30,Auto,chat,2019,8,37916.088988958
2019-08-30,Auto,email,2019,8,1762.529124222
2019-08-30,Auto,sms,2019,8,17850.842668736
2019-08-30,Generalist,call,2019,8,172026.323245642
2019-08-30,Generalist,chat,2019,8,84735.896617154
2019-08-30,Generalist,email,2019,8,1719.649406054
2019-08-30,Generalist,sms,2019,8,23710.615429544
2019-08-30,Jobs,call,2019,8,31675.449119946
2019-08-30,Jobs,chat,2019,8,106.552374954
2019-08-30,Jobs,email,2019,8,11243.11266756
2019-08-30,Jobs,sms,2019,8,2175.138136992
2019-08-30,Property,call,2019,8,259165.033925546
2019-08-30,Property,call/sms,2019,8,18.99726155
2019-08-30,Property,chat,2019,8,26278.156793218
2019-08-30,Property,email,2019,8,2408.235606712
2019-08-30,Property,sms,2019,8,15171.518064668
2019-08-30,Services,call,2019,8,18598.314955842
2019-08-30,Services,chat,2019,8,1695.463681636
2019-08-30,Services,email,2019,8,88.39016273
2019-08-30,Services,sms,2019,8,1456.72643394
2019-08-31,Auto,call,2019,8,170962.934713222
2019-08-31,Auto,call/sms,2019,8,7.137663984
2019-08-31,Auto,chat,2019,8,36293.069414418
2019-08-31,Auto,email,2019,8,1292.220251918
2019-08-31,Auto,sms,2019,8,18818.755689052
2019-08-31,Generalist,call,2019,8,161949.986239274
2019-08-31,Generalist,chat,2019,8,88836.549946578
2019-08-31,Generalist,email,2019,8,1760.454602342
2019-08-31,Generalist,sms,2019,8,25233.877933798
2019-08-31,Jobs,call,2019,8,19150.033733112
2019-08-31,Jobs,call/sms,2019,8,3.674219826
2019-08-31,Jobs,chat,2019,8,18.37109913
2019-08-31,Jobs,email,2019,8,6929.578591836
2019-08-31,Jobs,sms,2019,8,1579.91452518
2019-08-31,Property,call,2019,8,222480.512898714
2019-08-31,Property,call/sms,2019,8,18.69002179
2019-08-31,Property,chat,2019,8,25827.46682439
2019-08-31,Property,email,2019,8,1579.794128448
2019-08-31,Property,sms,2019,8,14630.618941872
2019-08-31,Services,call,2019,8,20420.498951054
2019-08-31,Services,chat,2019,8,1733.705751268
2019-08-31,Services,email,2019,8,79.98790636
2019-08-31,Services,sms,2019,8,1315.040584432
2019-09-01,Auto,call,2019,9,182103.363127356
2019-09-01,Auto,call/sms,2019,9,3.568831992
2019-09-01,Auto,chat,2019,9,40127.042941048
2019-09-01,Auto,email,2019,9,1492.582132028
2019-09-01,Auto,sms,2019,9,20050.903808584
2019-09-01,Generalist,call,2019,9,176874.353743472
2019-09-01,Generalist,chat,2019,9,91925.354172284
2019-09-01,Generalist,email,2019,9,1957.919484596
2019-09-01,Generalist,sms,2019,9,28500.984414828
2019-09-01,Jobs,call,2019,9,20428.66223256
2019-09-01,Jobs,chat,2019,9,29.393758608
2019-09-01,Jobs,email,2019,9,7851.807768162
2019-09-01,Jobs,sms,2019,9,1660.747361352
2019-09-01,Property,call,2019,9,186673.364850608
2019-09-01,Property,chat,2019,9,30914.544022774
2019-09-01,Property,email,2019,9,2406.266749132
2019-09-01,Property,sms,2019,9,19247.709327832
2019-09-01,Services,call,2019,9,11397.019436252
2019-09-01,Services,chat,2019,9,1210.7397781
2019-09-01,Services,email,2019,9,19.13115701
2019-09-01,Services,sms,2019,9,820.672746636
2019-09-02,Auto,call,2019,9,209458.710229256
2019-09-02,Auto,call/sms,2019,9,21.65579326
2019-09-02,Auto,chat,2019,9,44540.191089984
2019-09-02,Auto,email,2019,9,1578.137309516
2019-09-02,Auto,sms,2019,9,21149.65407227
2019-09-02,Generalist,call,2019,9,179063.18213845
2019-09-02,Generalist,chat,2019,9,100393.340314158
2019-09-02,Generalist,email,2019,9,1930.893362014
2019-09-02,Generalist,sms,2019,9,30957.20854715
2019-09-02,Jobs,call,2019,9,34342.932713622
2019-09-02,Jobs,chat,2019,9,58.787517216
2019-09-02,Jobs,email,2019,9,12602.57400318
2019-09-02,Jobs,sms,2019,9,2395.591326552
2019-09-02,Property,call,2019,9,201329.868024574
2019-09-02,Property,call/sms,2019,9,18.69002179
2019-09-02,Property,chat,2019,9,35715.7524209
2019-09-02,Property,email,2019,9,3296.66464551
2019-09-02,Property,sms,2019,9,22165.286125714
2019-09-02,Services,call,2019,9,11884.389425998
2019-09-02,Services,chat,2019,9,1316.243410314
2019-09-02,Services,email,2019,9,42.13300563
2019-09-02,Services,sms,2019,9,793.080374698
2019-09-03,Auto,call,2019,9,215570.441571878
2019-09-03,Auto,call/sms,2019,9,7.258667366
2019-09-03,Auto,chat,2019,9,41817.63844945
2019-09-03,Auto,email,2019,9,1608.184528522
2019-09-03,Auto,sms,2019,9,19455.665577174
2019-09-03,Generalist,call,2019,9,170151.320852558
2019-09-03,Generalist,call/sms,2019,9,3.659214188
2019-09-03,Generalist,chat,2019,9,84694.190535164
2019-09-03,Generalist,email,2019,9,1971.499333438
2019-09-03,Generalist,sms,2019,9,24938.433785544
2019-09-03,Jobs,call,2019,9,56068.59454476
2019-09-03,Jobs,chat,2019,9,88.181275824
2019-09-03,Jobs,email,2019,9,19308.02518563
2019-09-03,Jobs,sms,2019,9,3589.712770002
2019-09-03,Property,call,2019,9,227311.767344458
2019-09-03,Property,call/sms,2019,9,11.332138396
2019-09-03,Property,chat,2019,9,35601.56774418
2019-09-03,Property,email,2019,9,4424.129588558
2019-09-03,Property,sms,2019,9,20489.820925416
2019-09-03,Services,call,2019,9,14674.64980345
2019-09-03,Services,chat,2019,9,1515.126194728
2019-09-03,Services,email,2019,9,80.494206896
2019-09-03,Services,sms,2019,9,777.315832068
2019-09-04,Auto,call,2019,9,212867.71309277
2019-09-04,Auto,call/sms,2019,9,21.729452906
2019-09-04,Auto,chat,2019,9,41992.132509374
2019-09-04,Auto,email,2019,9,1448.318148864
2019-09-04,Auto,sms,2019,9,19630.816222756
2019-09-04,Generalist,call,2019,9,169073.22002785
2019-09-04,Generalist,chat,2019,9,85265.145655726
2019-09-04,Generalist,email,2019,9,2854.554384242
2019-09-04,Generalist,sms,2019,9,24286.60627
2019-09-04,Jobs,call,2019,9,55873.860893982
2019-09-04,Jobs,call/sms,2019,9,3.674219826
2019-09-04,Jobs,chat,2019,9,66.135956868
2019-09-04,Jobs,email,2019,9,18198.410798178
2019-09-04,Jobs,sms,2019,9,3876.30191643
2019-09-04,Property,call,2019,9,230128.558375644
2019-09-04,Property,call/sms,2019,9,34.11524362
2019-09-04,Property,chat,2019,9,36115.11475496
2019-09-04,Property,email,2019,9,3038.371746646
2019-09-04,Property,sms,2019,9,20056.551708764
2019-09-04,Services,call,2019,9,14371.123147812
2019-09-04,Services,chat,2019,9,1532.55667293
2019-09-04,Services,email,2019,9,53.275968714
2019-09-04,Services,sms,2019,9,667.76373901
2019-09-05,Auto,call,2019,9,218882.204534432
2019-09-05,Auto,call/sms,2019,9,3.742060574
2019-09-05,Auto,chat,2019,9,43010.66349873
2019-09-05,Auto,email,2019,9,1538.03039248
2019-09-05,Auto,sms,2019,9,19694.010390156
2019-09-05,Generalist,call,2019,9,169172.665992232
2019-09-05,Generalist,call/sms,2019,9,3.645238896
2019-09-05,Generalist,chat,2019,9,86530.4659951
2019-09-05,Generalist,email,2019,9,2745.035776468
2019-09-05,Generalist,sms,2019,9,22737.852948026
2019-09-05,Jobs,call,2019,9,53044.711627962
2019-09-05,Jobs,chat,2019,9,73.48439652
2019-09-05,Jobs,email,2019,9,16930.804958208
2019-09-05,Jobs,sms,2019,9,3281.078304618
2019-09-05,Property,call,2019,9,223075.193276904
2019-09-05,Property,call/sms,2019,9,18.99726155
2019-09-05,Property,chat,2019,9,34455.077934852
2019-09-05,Property,email,2019,9,3312.497524094
2019-09-05,Property,sms,2019,9,17367.976544068
2019-09-05,Services,call,2019,9,16247.274817306
2019-09-05,Services,chat,2019,9,1254.924386856
2019-09-05,Services,email,2019,9,158.362826682
2019-09-05,Services,sms,2019,9,688.761776682
2019-09-06,Auto,call,2019,9,206829.82476925
2019-09-06,Auto,call/sms,2019,9,7.25946191
2019-09-06,Auto,chat,2019,9,39065.663967052
2019-09-06,Auto,email,2019,9,1386.326065582
2019-09-06,Auto,sms,2019,9,20796.925419472
2019-09-06,Generalist,call,2019,9,170258.470391886
2019-09-06,Generalist,chat,2019,9,82811.458563888
2019-09-06,Generalist,email,2019,9,1826.652578502
2019-09-06,Generalist,sms,2019,9,23795.34943947
2019-09-06,Jobs,call,2019,9,42404.171011866
2019-09-06,Jobs,chat,2019,9,47.764857738
2019-09-06,Jobs,email,2019,9,14344.154200704
2019-09-06,Jobs,sms,2019,9,2869.565684106
2019-09-06,Property,call,2019,9,196353.708170756
2019-09-06,Property,call/sms,2019,9,34.103337492
2019-09-06,Property,chat,2019,9,29760.164673602
2019-09-06,Property,email,2019,9,2723.593892736
2019-09-06,Property,sms,2019,9,16281.945134064
2019-09-06,Services,call,2019,9,14378.06952659
2019-09-06,Services,chat,2019,9,1293.167355716
2019-09-06,Services,email,2019,9,45.704737518
2019-09-06,Services,sms,2019,9,769.32284654
2019-09-07,Auto,call,2019,9,200640.903094168
2019-09-07,Auto,chat,2019,9,39789.958692492
2019-09-07,Auto,email,2019,9,1480.014311682
2019-09-07,Auto,sms,2019,9,20390.420113666
2019-09-07,Generalist,call,2019,9,164943.9971996
2019-09-07,Generalist,call/sms,2019,9,3.391821542
2019-09-07,Generalist,chat,2019,9,91293.590688072
2019-09-07,Generalist,email,2019,9,2050.515199198
2019-09-07,Generalist,sms,2019,9,24297.487678338
2019-09-07,Jobs,call,2019,9,26263.323316248
2019-09-07,Jobs,chat,2019,9,25.719538782
2019-09-07,Jobs,email,2019,9,8807.104922922
2019-09-07,Jobs,sms,2019,9,2006.124024996
2019-09-07,Property,call,2019,9,165491.980047452
2019-09-07,Property,call/sms,2019,9,3.79945231
2019-09-07,Property,chat,2019,9,28697.891972282
2019-09-07,Property,email,2019,9,3586.86872708
2019-09-07,Property,sms,2019,9,17565.394486598
2019-09-07,Services,call,2019,9,11777.557289888
2019-09-07,Services,chat,2019,9,1184.021810484
2019-09-07,Services,email,2019,9,83.694475916
2019-09-07,Services,sms,2019,9,893.481628584
2019-09-08,Auto,call,2019,9,188165.506178724
2019-09-08,Auto,call/sms,2019,9,10.94850274
2019-09-08,Auto,chat,2019,9,37297.816256166
2019-09-08,Auto,email,2019,9,1186.238484812
2019-09-08,Auto,sms,2019,9,21264.708886022
2019-09-08,Generalist,call,2019,9,161290.879924278
2019-09-08,Generalist,chat,2019,9,90044.541749204
2019-09-08,Generalist,email,2019,9,2213.712263496
2019-09-08,Generalist,sms,2019,9,25943.010651248
2019-09-08,Jobs,call,2019,9,22941.828593544
2019-09-08,Jobs,chat,2019,9,33.067978434
2019-09-08,Jobs,email,2019,9,7829.762449206
2019-09-08,Jobs,sms,2019,9,1884.874770738
2019-09-08,Property,call,2019,9,158900.478994504
2019-09-08,Property,call/sms,2019,9,3.79945231
2019-09-08,Property,chat,2019,9,28307.477981624
2019-09-08,Property,email,2019,9,2934.465800172
2019-09-08,Property,sms,2019,9,18020.78073118
2019-09-08,Services,call,2019,9,11040.730141322
2019-09-08,Services,chat,2019,9,1174.389266334
2019-09-08,Services,email,2019,9,133.939691568
2019-09-08,Services,sms,2019,9,809.04320108
2019-09-09,Auto,call,2019,9,200823.155059278
2019-09-09,Auto,call/sms,2019,9,7.137663984
2019-09-09,Auto,chat,2019,9,39178.224278254
2019-09-09,Auto,email,2019,9,1975.25025905
2019-09-09,Auto,sms,2019,9,20222.311958176
2019-09-09,Generalist,call,2019,9,163646.195975874
2019-09-09,Generalist,call/sms,2019,9,7.318428376
2019-09-09,Generalist,chat,2019,9,90486.848729552
2019-09-09,Generalist,email,2019,9,1900.654422708
2019-09-09,Generalist,sms,2019,9,24723.457887654
2019-09-09,Jobs,call,2019,9,33314.151162342
2019-09-09,Jobs,chat,2019,9,22.045318956
2019-09-09,Jobs,email,2019,9,11092.469654694
2019-09-09,Jobs,sms,2019,9,2623.392955764
2019-09-09,Property,call,2019,9,176605.8025939
2019-09-09,Property,call/sms,2019,9,41.539733334
2019-09-09,Property,chat,2019,9,30352.48755667
2019-09-09,Property,email,2019,9,2496.123082044
2019-09-09,Property,sms,2019,9,18120.746526246
2019-09-09,Services,call,2019,9,11303.19856814
2019-09-09,Services,chat,2019,9,1397.032191998
2019-09-09,Services,email,2019,9,41.989237706
2019-09-09,Services,sms,2019,9,871.42364364
2019-09-10,Auto,call,2019,9,209718.634718384
2019-09-10,Auto,chat,2019,9,39666.872380596
2019-09-10,Auto,email,2019,9,1374.218133004
2019-09-10,Auto,sms,2019,9,18547.7087431
2019-09-10,Generalist,call,2019,9,156187.634588752
2019-09-10,Generalist,call/sms,2019,9,3.645238896
2019-09-10,Generalist,chat,2019,9,81140.151307282
2019-09-10,Generalist,email,2019,9,2026.569053492
2019-09-10,Generalist,sms,2019,9,20789.849523878
2019-09-10,Jobs,call,2019,9,54712.807428966
2019-09-10,Jobs,call/sms,2019,9,3.674219826
2019-09-10,Jobs,chat,2019,9,36.74219826
2019-09-10,Jobs,email,2019,9,16857.320561688
2019-09-10,Jobs,sms,2019,9,3549.296351916
2019-09-10,Property,call,2019,9,214896.684276838
2019-09-10,Property,call/sms,2019,9,7.52209468
2019-09-10,Property,chat,2019,9,33220.18516719
2019-09-10,Property,email,2019,9,3564.796957358
2019-09-10,Property,sms,2019,9,17562.008327574
2019-09-10,Services,call,2019,9,14394.039810098
2019-09-10,Services,chat,2019,9,1500.858595454
2019-09-10,Services,email,2019,9,75.668474016
2019-09-10,Services,sms,2019,9,822.327511764
2019-09-11,Auto,call,2019,9,209244.991339626
2019-09-11,Auto,call/sms,2019,9,3.568831992
2019-09-11,Auto,chat,2019,9,38860.962148036
2019-09-11,Auto,email,2019,9,1425.077476194
2019-09-11,Auto,sms,2019,9,18806.79224973
2019-09-11,Generalist,call,2019,9,157394.302343
2019-09-11,Generalist,chat,2019,9,78201.020010254
2019-09-11,Generalist,email,2019,9,1883.771032712
2019-09-11,Generalist,sms,2019,9,20132.297024824
2019-09-11,Jobs,call,2019,9,52210.66372746
2019-09-11,Jobs,chat,2019,9,40.416418086
2019-09-11,Jobs,email,2019,9,16287.816488658
2019-09-11,Jobs,sms,2019,9,3560.319011394
2019-09-11,Property,call,2019,9,198773.69773668
2019-09-11,Property,call/sms,2019,9,30.39561848
2019-09-11,Property,chat,2019,9,30483.939503506
2019-09-11,Property,email,2019,9,3064.14246186
2019-09-11,Property,sms,2019,9,16343.057238554
2019-09-11,Services,call,2019,9,15056.826682246
2019-09-11,Services,chat,2019,9,1561.872181638
2019-09-11,Services,email,2019,9,87.099592132
2019-09-11,Services,sms,2019,9,1144.89866643
2019-09-12,Auto,call,2019,9,209463.211426086
2019-09-12,Auto,call/sms,2019,9,18.059008518
2019-09-12,Auto,chat,2019,9,41031.99246478
2019-09-12,Auto,email,2019,9,1749.325281814
2019-09-12,Auto,sms,2019,9,20114.92103365
2019-09-12,Generalist,call,2019,9,156564.841386744
2019-09-12,Generalist,chat,2019,9,86396.794618698
2019-09-12,Generalist,email,2019,9,1730.787358176
2019-09-12,Generalist,sms,2019,9,20794.21989616
2019-09-12,Jobs,call,2019,9,48918.562763364
2019-09-12,Jobs,chat,2019,9,47.764857738
2019-09-12,Jobs,email,2019,9,15839.561669886
2019-09-12,Jobs,sms,2019,9,3402.327558876
2019-09-12,Property,call,2019,9,201199.739712826
2019-09-12,Property,call/sms,2019,9,49.227354022
2019-09-12,Property,chat,2019,9,31674.735132376
2019-09-12,Property,email,2019,9,3718.720611332
2019-09-12,Property,sms,2019,9,16057.24919422
2019-09-12,Services,call,2019,9,14656.554485672
2019-09-12,Services,chat,2019,9,1331.798663018
2019-09-12,Services,email,2019,9,34.546814208
2019-09-12,Services,sms,2019,9,828.8281923
2019-09-13,Auto,call,2019,9,193481.642391316
2019-09-13,Auto,call/sms,2019,9,3.568831992
2019-09-13,Auto,chat,2019,9,37483.965373454
2019-09-13,Auto,email,2019,9,1471.617775748
2019-09-13,Auto,sms,2019,9,17869.505742028
2019-09-13,Generalist,call,2019,9,146238.22962281
2019-09-13,Generalist,chat,2019,9,77839.435331732
2019-09-13,Generalist,email,2019,9,1881.777573966
2019-09-13,Generalist,sms,2019,9,20402.641509744
2019-09-13,Jobs,call,2019,9,37175.756199468
2019-09-13,Jobs,call/sms,2019,9,3.674219826
2019-09-13,Jobs,chat,2019,9,36.74219826
2019-09-13,Jobs,email,2019,9,12947.950666824
2019-09-13,Jobs,sms,2019,9,2443.35618429
2019-09-13,Property,call,2019,9,162403.859150312
2019-09-13,Property,call/sms,2019,9,15.1209993
2019-09-13,Property,chat,2019,9,27125.023954776
2019-09-13,Property,email,2019,9,2221.216119222
